2022-04-27 21:31:08,338 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:31:16,270 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:31:16,333 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:31:16,333 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:31:18,430 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:31:18,488 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:31:18,488 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:31:22,646 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:31:22,706 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:31:22,706 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:31:24,333 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:31:24,392 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:31:24,393 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:31:25,369 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:31:25,428 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:31:25,428 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-27 21:31:26,557 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-27 21:31:26,618 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-27 21:31:26,618 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 00:36:50,965 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 00:36:50,995 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 00:36:50,995 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 00:37:01,017 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 00:37:01,033 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 00:37:01,034 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 00:38:51,533 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 00:38:51,599 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 00:38:51,600 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 00:55:36,852 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 00:55:36,927 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 00:55:36,928 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 00:55:46,968 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 00:55:46,998 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 00:55:46,999 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 00:55:47,593 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 00:55:47,599 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 00:55:47,599 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 01:07:12,053 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 01:07:12,102 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 01:07:12,102 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 01:07:22,395 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 01:07:22,413 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 01:07:22,413 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 01:07:36,439 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 01:07:36,505 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 01:07:36,505 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 01:07:45,208 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 01:07:45,279 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 01:07:45,279 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 01:08:19,460 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 01:08:19,505 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 01:08:19,505 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 01:08:44,424 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 01:08:44,472 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 01:08:44,472 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 01:09:22,715 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 01:09:22,761 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 01:09:22,761 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 01:09:25,946 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 01:09:25,990 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 01:09:25,990 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 01:09:39,646 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 01:09:39,750 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 01:09:39,750 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 01:11:06,273 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 01:11:06,423 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 01:11:06,423 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 01:11:10,628 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 01:11:10,657 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 01:11:10,657 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 01:11:11,022 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 01:11:11,092 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 01:11:11,093 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 01:11:15,825 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 01:11:15,885 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 01:11:15,885 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 01:12:04,655 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 01:12:04,735 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 01:12:04,735 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 01:12:08,434 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 01:12:08,572 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 01:12:08,572 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 01:12:09,781 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 01:12:09,846 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 01:12:09,846 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 01:12:10,957 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 01:12:11,022 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 01:12:11,022 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 01:12:20,305 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 01:12:20,334 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 01:12:20,335 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 01:13:09,738 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 01:13:09,783 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 01:13:09,784 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 01:13:15,812 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
2022-04-28 01:13:15,875 INFO    MainThread:11872 [wandb_init.py:_pause_backend():350] pausing backend
2022-04-28 01:13:15,875 INFO    MainThread:11872 [jupyter.py:save_ipynb():377] not saving jupyter notebook
2022-04-28 01:13:40,717 INFO    MainThread:11872 [wandb_init.py:_resume_backend():359] resuming backend
